Entry	EC number	genus
RS_GCF_900609045.1	34100	2483811
RS_GCF_900609045.1_rep1	34100	2483811
RS_GCF_900609045.1_rep4	34100	2483811
RS_GCF_900609045.1_rep0	34100	2483811
RS_GCF_900609045.1_rep6	34100	2483811
RS_GCF_900609045.1_rep5	34100	2483811
RS_GCF_900609045.1_rep3	34100	2483811
GB_GCA_013299055.1	34102	2093942
RS_GCF_013294065.1	34102	2735897
RS_GCF_900156335.1	34102	34103
RS_GCF_004216565.1	34102	47994
RS_GCF_023734135.1	34102	2914710
RS_GCF_013410775.1	34102	522889
RS_GCF_013299175.1	34102	2093942
GB_GCA_001612575.1_rep1	34104	1712031
RS_GCF_001559775.1	34104	1384509
RS_GCF_001891165.1_rep2	34104	1720557
GB_GCA_001612575.1_rep4	34104	1712031
GB_GCA_001612575.1	34104	1712031
RS_GCF_001559775.1_rep2	34104	1384509
GB_GCA_001612575.1_rep6	34104	1712031
RS_GCF_009733925.1_rep7	34104	2678686
GB_GCA_001612575.1_rep8	34104	1712031
RS_GCF_001559775.1_rep7	34104	1384509
GB_GCA_001612575.1_rep2	34104	1712031
RS_GCF_001559775.1_rep1	34104	1384509
RS_GCF_001891165.1_rep7	34104	1720557
RS_GCF_001559775.1_rep0	34104	1384509
RS_GCF_000024565.1_rep5	34104	519441
RS_GCF_009733925.1	34104	2678686
RS_GCF_009733925.1_rep2	34104	2678686
RS_GCF_001891165.1_rep5	34104	1720557
RS_GCF_009733925.1_rep1	34104	2678686
RS_GCF_001891165.1_rep0	34104	1720557
RS_GCF_000024565.1_rep0	34104	519441
RS_GCF_000024565.1_rep6	34104	519441
RS_GCF_001891165.1_rep6	34104	1720557
RS_GCF_000024565.1	34104	519441
RS_GCF_001559775.1_rep6	34104	1384509
RS_GCF_001891165.1	34104	1720557
GB_GCA_001612575.1_rep0	34104	1712031
RS_GCF_000024565.1_rep1	34104	519441
RS_GCF_009733925.1_rep8	34104	2678686
RS_GCF_001891165.1_rep8	34104	1720557
RS_GCF_009733925.1_rep6	34104	2678686
GB_GCA_001612575.1_rep7	34104	1712031
RS_GCF_001559775.1_rep4	34104	1384509
RS_GCF_001559775.1_rep5	34104	1384509
RS_GCF_009733925.1_rep0	34104	2678686
GB_GCA_001612575.1_rep5	34104	1712031
GB_GCA_001612575.1_rep3	34104	1712031
RS_GCF_001891165.1_rep1	34104	1720557
RS_GCF_009733925.1_rep5	34104	2678686
RS_GCF_001559775.1_rep8	34104	1384509
GB_GCA_018332375.1_rep0	3410401	2812848
GB_GCA_018332375.1	3410401	2812848
GB_GCA_018332375.1_rep8	3410401	2812848
GB_GCA_018332375.1_rep1	3410401	2812848
GB_GCA_018332375.1_rep4	3410401	2812848
GB_GCA_018332375.1_rep3	3410401	2812848
GB_GCA_018332375.1_rep6	3410401	2812848
GB_GCA_018332375.1_rep5	3410401	2812848
RS_GCF_031127905.1_rep6	3410851	3041258
RS_GCF_031127805.1_rep7	3410851	3041265
RS_GCF_031127805.1_rep0	3410851	3041265
RS_GCF_031127905.1_rep1	3410851	3041258
RS_GCF_031127905.1_rep3	3410851	3041258
RS_GCF_031127905.1_rep2	3410851	3041258
RS_GCF_031127805.1_rep2	3410851	3041265
RS_GCF_031127905.1_rep8	3410851	3041258
RS_GCF_031127805.1_rep1	3410851	3041265
RS_GCF_031127805.1_rep8	3410851	3041265
RS_GCF_031127905.1_rep5	3410851	3041258
RS_GCF_031127905.1_rep7	3410851	3041258
RS_GCF_031127805.1_rep5	3410851	3041265
RS_GCF_031127805.1_rep6	3410851	3041265
RS_GCF_031127805.1_rep3	3410851	3041265
RS_GCF_031127805.1_rep4	3410851	3041265
RS_GCF_008802405.1_rep0	3414296	2615207
RS_GCF_008802405.1	3414296	2615207
RS_GCF_008802405.1_rep3	3414296	2615207
RS_GCF_008802405.1_rep6	3414296	2615207
RS_GCF_008802405.1_rep4	3414296	2615207
RS_GCF_008802405.1_rep8	3414296	2615207
RS_GCF_008802405.1_rep5	3414296	2615207
RS_GCF_008802405.1_rep2	3414296	2615207
GB_GCA_024515975.1_rep3	3414946	2812733
GB_GCA_024515975.1	3414946	2812733
GB_GCA_024515975.1_rep7	3414946	2812733
GB_GCA_024515975.1_rep1	3414946	2812733
GB_GCA_024515975.1_rep0	3414946	2812733
GB_GCA_024515975.1_rep6	3414946	2812733
GB_GCA_024515975.1_rep2	3414946	2812733
GB_GCA_024515975.1_rep5	3414946	2812733
GB_GCA_024508355.1_rep5	3414947	2782605
GB_GCA_024508355.1	3414947	2782605
GB_GCA_024508355.1_rep1	3414947	2782605
GB_GCA_024508355.1_rep3	3414947	2782605
GB_GCA_024508355.1_rep2	3414947	2782605
GB_GCA_024508355.1_rep7	3414947	2782605
GB_GCA_024508355.1_rep6	3414947	2782605
GB_GCA_024508355.1_rep4	3414947	2782605
GB_GCA_030734185.1_rep5	3415185	3068310
GB_GCA_030734185.1	3415185	3068310
GB_GCA_030734185.1_rep7	3415185	3068310
GB_GCA_030734185.1_rep1	3415185	3068310
GB_GCA_030734185.1_rep2	3415185	3068310
GB_GCA_030734185.1_rep4	3415185	3068310
GB_GCA_030734185.1_rep3	3415185	3068310
GB_GCA_030734185.1_rep0	3415185	3068310
GB_GCA_002311025.1_rep1	3416175	1947905
GB_GCA_002311025.1	3416175	1947905
GB_GCA_002311025.1_rep4	3416175	1947905
GB_GCA_002311025.1_rep3	3416175	1947905
GB_GCA_002311025.1_rep0	3416175	1947905
GB_GCA_002311025.1_rep5	3416175	1947905
GB_GCA_002311025.1_rep8	3416175	1947905
GB_GCA_002311025.1_rep6	3416175	1947905
GB_GCA_025943965.1_rep3	3416956	2006111
GB_GCA_025943965.1	3416956	2006111
GB_GCA_025943965.1_rep8	3416956	2006111
GB_GCA_025943965.1_rep2	3416956	2006111
GB_GCA_025943965.1_rep7	3416956	2006111
GB_GCA_025943965.1_rep1	3416956	2006111
GB_GCA_025943965.1_rep0	3416956	2006111
GB_GCA_025943965.1_rep5	3416956	2006111
GB_GCA_003576685.1_rep6	3420115	2268457
GB_GCA_003576685.1	3420115	2268457
GB_GCA_003576685.1_rep2	3420115	2268457
GB_GCA_003576685.1_rep3	3420115	2268457
GB_GCA_003576685.1_rep7	3420115	2268457
GB_GCA_003576685.1_rep8	3420115	2268457
GB_GCA_003576685.1_rep1	3420115	2268457
GB_GCA_003576685.1_rep0	3420115	2268457
RS_GCF_005747095.1_rep8	3421339	2574798
RS_GCF_005747095.1	3421339	2574798
RS_GCF_005747095.1_rep7	3421339	2574798
RS_GCF_005747095.1_rep6	3421339	2574798
RS_GCF_005747095.1_rep2	3421339	2574798
RS_GCF_005747095.1_rep4	3421339	2574798
RS_GCF_005747095.1_rep3	3421339	2574798
RS_GCF_005747095.1_rep0	3421339	2574798
GB_GCA_000272025.2_rep6	3422601	795666
GB_GCA_000272025.2	3422601	795666
GB_GCA_000272025.2_rep1	3422601	795666
GB_GCA_000272025.2_rep7	3422601	795666
GB_GCA_000272025.2_rep0	3422601	795666
GB_GCA_000272025.2_rep8	3422601	795666
GB_GCA_000272025.2_rep5	3422601	795666
GB_GCA_000272025.2_rep2	3422601	795666
RS_GCF_009739515.1_rep6	3423723	2681549
RS_GCF_007785815.1_rep0	3423723	2529389
RS_GCF_007785815.1_rep3	3423723	2529389
RS_GCF_009739515.1_rep2	3423723	2681549
RS_GCF_009739515.1_rep7	3423723	2681549
RS_GCF_009739515.1_rep3	3423723	2681549
RS_GCF_009739515.1_rep0	3423723	2681549
RS_GCF_009739515.1_rep5	3423723	2681549
RS_GCF_007785815.1_rep2	3423723	2529389
RS_GCF_007785815.1_rep6	3423723	2529389
RS_GCF_007785815.1_rep1	3423723	2529389
RS_GCF_007785815.1_rep8	3423723	2529389
RS_GCF_009739515.1_rep8	3423723	2681549
RS_GCF_009739515.1_rep1	3423723	2681549
RS_GCF_009739515.1_rep4	3423723	2681549
RS_GCF_007785815.1_rep7	3423723	2529389
RS_GCF_900188165.1_rep6	3423724	861865
RS_GCF_900188165.1_rep8	3423724	861865
RS_GCF_900188165.1_rep5	3423724	861865
RS_GCF_900188165.1_rep3	3423724	861865
RS_GCF_003034225.1	3423724	114404
RS_GCF_003034225.1_rep1	3423724	114404
RS_GCF_003034225.1_rep0	3423724	114404
RS_GCF_003034225.1_rep3	3423724	114404
RS_GCF_900188165.1_rep7	3423724	861865
RS_GCF_900188165.1_rep0	3423724	861865
RS_GCF_003034225.1_rep2	3423724	114404
RS_GCF_900188165.1_rep4	3423724	861865
RS_GCF_009755815.1_rep6	3423725	861534
RS_GCF_009755815.1	3423725	861534
RS_GCF_009755815.1_rep8	3423725	861534
RS_GCF_009755815.1_rep1	3423725	861534
RS_GCF_009755815.1_rep5	3423725	861534
RS_GCF_009755815.1_rep0	3423725	861534
RS_GCF_009755815.1_rep2	3423725	861534
RS_GCF_009755815.1_rep3	3423725	861534
RS_GCF_019740335.1_rep0	3423739	2676787
RS_GCF_019740335.1	3423739	2676787
RS_GCF_019740335.1_rep2	3423739	2676787
RS_GCF_019740335.1_rep7	3423739	2676787
RS_GCF_019740335.1_rep8	3423739	2676787
RS_GCF_019740335.1_rep6	3423739	2676787
RS_GCF_019740335.1_rep3	3423739	2676787
RS_GCF_019740335.1_rep4	3423739	2676787
RS_GCF_007995095.1_rep7	3423744	2601267
RS_GCF_007995095.1	3423744	2601267
RS_GCF_007995095.1_rep2	3423744	2601267
RS_GCF_007995095.1_rep8	3423744	2601267
RS_GCF_007995095.1_rep5	3423744	2601267
RS_GCF_007995095.1_rep4	3423744	2601267
RS_GCF_007995095.1_rep0	3423744	2601267
RS_GCF_007995095.1_rep1	3423744	2601267
GB_GCA_009497875.2_rep2	3425870	947516
GB_GCA_009497875.2	3425870	947516
GB_GCA_009497875.2_rep4	3425870	947516
GB_GCA_009497875.2_rep5	3425870	947516
GB_GCA_009497875.2_rep8	3425870	947516
GB_GCA_009497875.2_rep7	3425870	947516
GB_GCA_009497875.2_rep3	3425870	947516
GB_GCA_009497875.2_rep0	3425870	947516
GB_GCA_001516055.1_rep7	342658	1734398
GB_GCA_001516055.1_rep6	342658	1734398
GB_GCA_001516055.1_rep5	342658	1734398
GB_GCA_024637055.1_rep7	342658	2772560
GB_GCA_001516055.1_rep1	342658	1734398
GB_GCA_001516055.1_rep4	342658	1734398
GB_GCA_024637055.1_rep1	342658	2772560
GB_GCA_024637055.1_rep4	342658	2772560
GB_GCA_024637055.1_rep6	342658	2772560
GB_GCA_024637055.1_rep5	342658	2772560
GB_GCA_024637055.1_rep3	342658	2772560
GB_GCA_001516055.1_rep0	342658	1734398
GB_GCA_024637055.1_rep0	342658	2772560
GB_GCA_024637055.1_rep2	342658	2772560
GB_GCA_001516055.1_rep3	342658	1734398
GB_GCA_001516055.1_rep8	342658	1734398
RS_GCF_003610495.1_rep0	342943	342944
RS_GCF_003610495.1	342943	342944
RS_GCF_003610495.1_rep8	342943	342944
RS_GCF_003610495.1_rep2	342943	342944
RS_GCF_003610495.1_rep6	342943	342944
RS_GCF_003610495.1_rep5	342943	342944
RS_GCF_003610495.1_rep7	342943	342944
RS_GCF_003610495.1_rep1	342943	342944
RS_GCF_013402795.1_rep6	343334	343403
RS_GCF_013402795.1	343334	343403
RS_GCF_013402795.1_rep2	343334	343403
RS_GCF_013402795.1_rep0	343334	343403
RS_GCF_013402795.1_rep8	343334	343403
RS_GCF_013402795.1_rep4	343334	343403
RS_GCF_013402795.1_rep7	343334	343403
RS_GCF_013402795.1_rep1	343334	343403
RS_GCF_000280925.3_rep8	3434272	1297742
RS_GCF_000280925.3	3434272	1297742
RS_GCF_000280925.3_rep1	3434272	1297742
RS_GCF_000280925.3_rep5	3434272	1297742
RS_GCF_000280925.3_rep6	3434272	1297742
RS_GCF_000280925.3_rep0	3434272	1297742
RS_GCF_000280925.3_rep3	3434272	1297742
RS_GCF_000280925.3_rep2	3434272	1297742
GB_GCA_029688955.1_rep2	3435218	3039283
GB_GCA_029688955.1	3435218	3039283
GB_GCA_029688955.1_rep1	3435218	3039283
GB_GCA_029688955.1_rep7	3435218	3039283
GB_GCA_029688955.1_rep5	3435218	3039283
GB_GCA_029688955.1_rep6	3435218	3039283
GB_GCA_029688955.1_rep8	3435218	3039283
GB_GCA_029688955.1_rep4	3435218	3039283
RS_GCF_002441885.1	3436058	1122154
RS_GCF_002441695.1	3436058	1364
RS_GCF_011170065.1	3436058	2709158
RS_GCF_001591765.1	3436058	1348633
RS_GCF_013449735.1	3436058	1494461
RS_GCF_002441715.1	3436058	1365
RS_GCF_002260845.1	3436058	2025039
RS_GCF_011170085.1	3436058	2709157
GB_GCA_002327585.1_rep4	3440163	1948796
GB_GCA_002327585.1	3440163	1948796
GB_GCA_002327585.1_rep3	3440163	1948796
GB_GCA_002327585.1_rep8	3440163	1948796
GB_GCA_002327585.1_rep2	3440163	1948796
GB_GCA_002327585.1_rep0	3440163	1948796
GB_GCA_002327585.1_rep7	3440163	1948796
GB_GCA_002327585.1_rep6	3440163	1948796
GB_GCA_002331145.1_rep3	3440165	1948790
GB_GCA_002331145.1	3440165	1948790
GB_GCA_002331145.1_rep0	3440165	1948790
GB_GCA_002331145.1_rep7	3440165	1948790
GB_GCA_002331145.1_rep6	3440165	1948790
GB_GCA_002331145.1_rep4	3440165	1948790
GB_GCA_002331145.1_rep2	3440165	1948790
GB_GCA_002331145.1_rep5	3440165	1948790
RS_GCF_006716205.1_rep2	344063	297536
RS_GCF_006716205.1	344063	297536
RS_GCF_006716205.1_rep7	344063	297536
RS_GCF_006716205.1_rep6	344063	297536
RS_GCF_006716205.1_rep5	344063	297536
RS_GCF_006716205.1_rep4	344063	297536
RS_GCF_006716205.1_rep8	344063	297536
RS_GCF_006716205.1_rep3	344063	297536
RS_GCF_004801905.1_rep5	3440766	2565934
RS_GCF_004570845.1_rep5	3440766	2561933
RS_GCF_004570845.1_rep1	3440766	2561933
RS_GCF_004801905.1_rep0	3440766	2565934
RS_GCF_004801905.1_rep7	3440766	2565934
RS_GCF_004570845.1_rep2	3440766	2561933
RS_GCF_004570845.1_rep0	3440766	2561933
RS_GCF_004570845.1_rep7	3440766	2561933
RS_GCF_004801905.1_rep6	3440766	2565934
RS_GCF_004570845.1_rep6	3440766	2561933
RS_GCF_004801905.1_rep8	3440766	2565934
RS_GCF_004801905.1_rep2	3440766	2565934
RS_GCF_004801905.1_rep4	3440766	2565934
RS_GCF_004570845.1_rep3	3440766	2561933
RS_GCF_004801905.1_rep1	3440766	2565934
RS_GCF_004801905.1_rep3	3440766	2565934
GB_GCA_001543395.1_rep5	3443717	1768115
GB_GCA_001543395.1	3443717	1768115
GB_GCA_001543395.1_rep1	3443717	1768115
GB_GCA_001543395.1_rep4	3443717	1768115
GB_GCA_001543395.1_rep2	3443717	1768115
GB_GCA_001543395.1_rep0	3443717	1768115
GB_GCA_001543395.1_rep6	3443717	1768115
GB_GCA_001543395.1_rep3	3443717	1768115
GB_GCA_001543385.1_rep5	3443719	1768113
GB_GCA_001543385.1	3443719	1768113
GB_GCA_001543385.1_rep4	3443719	1768113
GB_GCA_001543385.1_rep3	3443719	1768113
GB_GCA_001543385.1_rep2	3443719	1768113
GB_GCA_001543385.1_rep6	3443719	1768113
GB_GCA_001543385.1_rep0	3443719	1768113
GB_GCA_001543385.1_rep1	3443719	1768113
RS_GCF_002014765.1_rep3	3444169	90241
RS_GCF_002014765.1	3444169	90241
RS_GCF_002014765.1_rep8	3444169	90241
RS_GCF_002014765.1_rep4	3444169	90241
RS_GCF_002014765.1_rep7	3444169	90241
RS_GCF_002014765.1_rep5	3444169	90241
RS_GCF_002014765.1_rep0	3444169	90241
RS_GCF_002014765.1_rep1	3444169	90241
RS_GCF_021191635.1_rep6	3447607	2878683
RS_GCF_021191635.1	3447607	2878683
RS_GCF_021191635.1_rep2	3447607	2878683
RS_GCF_021191635.1_rep8	3447607	2878683
RS_GCF_021191635.1_rep7	3447607	2878683
RS_GCF_021191635.1_rep3	3447607	2878683
RS_GCF_021191635.1_rep1	3447607	2878683
RS_GCF_021191635.1_rep5	3447607	2878683
RS_GCF_021191705.1_rep2	3447608	2878686
RS_GCF_021191695.1_rep1	3447608	2878685
RS_GCF_021191705.1_rep7	3447608	2878686
RS_GCF_021191695.1_rep3	3447608	2878685
RS_GCF_021191695.1_rep8	3447608	2878685
RS_GCF_021191695.1_rep6	3447608	2878685
RS_GCF_021191695.1_rep2	3447608	2878685
RS_GCF_021191705.1_rep1	3447608	2878686
RS_GCF_021191705.1_rep8	3447608	2878686
RS_GCF_021191695.1_rep5	3447608	2878685
RS_GCF_021191705.1_rep5	3447608	2878686
RS_GCF_021191705.1_rep6	3447608	2878686
RS_GCF_021191695.1_rep7	3447608	2878685
RS_GCF_021191705.1_rep3	3447608	2878686
RS_GCF_021191705.1_rep0	3447608	2878686
RS_GCF_021191695.1_rep0	3447608	2878685
GB_GCA_030848545.1_rep5	3448955	3069710
GB_GCA_030848545.1	3448955	3069710
GB_GCA_030848545.1_rep1	3448955	3069710
GB_GCA_030848545.1_rep3	3448955	3069710
GB_GCA_030848545.1_rep7	3448955	3069710
GB_GCA_030848545.1_rep4	3448955	3069710
GB_GCA_030848545.1_rep0	3448955	3069710
GB_GCA_030848545.1_rep8	3448955	3069710
GB_GCA_001983555.1_rep2	3449317	1712378
GB_GCA_001983555.1	3449317	1712378
GB_GCA_001983555.1_rep6	3449317	1712378
GB_GCA_001983555.1_rep1	3449317	1712378
GB_GCA_001983555.1_rep0	3449317	1712378
GB_GCA_001983555.1_rep3	3449317	1712378
GB_GCA_001983555.1_rep8	3449317	1712378
GB_GCA_001983555.1_rep7	3449317	1712378
GB_GCA_001994995.1_rep2	3449322	1884656
GB_GCA_001995005.1_rep1	3449322	1884657
GB_GCA_001995005.1_rep6	3449322	1884657
GB_GCA_001995005.1_rep0	3449322	1884657
GB_GCA_001995005.1_rep7	3449322	1884657
GB_GCA_001995005.1_rep3	3449322	1884657
GB_GCA_001994995.1_rep5	3449322	1884656
GB_GCA_001995005.1_rep4	3449322	1884657
GB_GCA_001994995.1_rep7	3449322	1884656
GB_GCA_001995005.1_rep8	3449322	1884657
GB_GCA_001994995.1_rep8	3449322	1884656
GB_GCA_001994995.1_rep0	3449322	1884656
GB_GCA_001994995.1_rep6	3449322	1884656
GB_GCA_001995005.1_rep2	3449322	1884657
GB_GCA_001995005.1_rep5	3449322	1884657
GB_GCA_001994995.1_rep3	3449322	1884656
RS_GCF_021044585.1_rep4	3451667	2894755
RS_GCF_021044585.1	3451667	2894755
RS_GCF_021044585.1_rep0	3451667	2894755
RS_GCF_021044585.1_rep5	3451667	2894755
RS_GCF_021044585.1_rep3	3451667	2894755
RS_GCF_021044585.1_rep8	3451667	2894755
RS_GCF_021044585.1_rep2	3451667	2894755
RS_GCF_021044585.1_rep6	3451667	2894755
GB_GCA_019359075.1_rep8	3452864	1939789
GB_GCA_019359075.1	3452864	1939789
GB_GCA_019359075.1_rep5	3452864	1939789
GB_GCA_019359075.1_rep6	3452864	1939789
GB_GCA_019359075.1_rep3	3452864	1939789
GB_GCA_019359075.1_rep7	3452864	1939789
GB_GCA_019359075.1_rep1	3452864	1939789
GB_GCA_019359075.1_rep4	3452864	1939789
GB_GCA_000402815.1_rep7	3453327	1007123
GB_GCA_000402815.1	3453327	1007123
GB_GCA_000402815.1_rep5	3453327	1007123
GB_GCA_000402815.1_rep6	3453327	1007123
GB_GCA_000402815.1_rep2	3453327	1007123
GB_GCA_000402815.1_rep1	3453327	1007123
GB_GCA_000402815.1_rep8	3453327	1007123
GB_GCA_000402815.1_rep3	3453327	1007123
RS_GCF_011006175.1_rep3	3453421	1632019
RS_GCF_011006175.1	3453421	1632019
RS_GCF_011006175.1_rep4	3453421	1632019
RS_GCF_011006175.1_rep6	3453421	1632019
RS_GCF_011006175.1_rep2	3453421	1632019
RS_GCF_011006175.1_rep8	3453421	1632019
RS_GCF_011006175.1_rep1	3453421	1632019
RS_GCF_011006175.1_rep5	3453421	1632019
RS_GCF_003096995.1_rep8	3453998	1122935
RS_GCF_003096995.1	3453998	1122935
RS_GCF_003096995.1_rep2	3453998	1122935
RS_GCF_003096995.1_rep1	3453998	1122935
RS_GCF_003096995.1_rep5	3453998	1122935
RS_GCF_003096995.1_rep7	3453998	1122935
RS_GCF_003096995.1_rep0	3453998	1122935
RS_GCF_003096995.1_rep4	3453998	1122935
GB_GCA_015207365.1_rep1	3454631	1828880
GB_GCA_015207365.1	3454631	1828880
GB_GCA_015207365.1_rep0	3454631	1828880
GB_GCA_015207365.1_rep5	3454631	1828880
GB_GCA_015207365.1_rep3	3454631	1828880
GB_GCA_015207365.1_rep7	3454631	1828880
GB_GCA_015207365.1_rep6	3454631	1828880
GB_GCA_015207365.1_rep4	3454631	1828880
RS_GCF_012952295.1_rep7	3456524	2726743
RS_GCF_000328305.2_rep3	3456524	1246476
RS_GCF_025960875.1_rep5	3456524	1938888
RS_GCF_000328305.2_rep1	3456524	1246476
RS_GCF_017603825.1_rep2	3456524	37928
RS_GCF_025960875.1_rep2	3456524	1938888
RS_GCF_017603825.1_rep3	3456524	37928
RS_GCF_012952295.1_rep4	3456524	2726743
RS_GCF_012952295.1_rep6	3456524	2726743
RS_GCF_000328305.2_rep4	3456524	1246476
RS_GCF_002849715.1	3456524	37928
RS_GCF_012952295.1_rep8	3456524	2726743
RS_GCF_012952295.1_rep1	3456524	2726743
RS_GCF_000328305.2_rep8	3456524	1246476
RS_GCF_000328305.2	3456524	1246476
RS_GCF_000328305.2_rep7	3456524	1246476
RS_GCF_000328305.2_rep6	3456524	1246476
RS_GCF_025960875.1	3456524	1938888
RS_GCF_025960875.1_rep7	3456524	1938888
RS_GCF_025960875.1_rep1	3456524	1938888
RS_GCF_012952295.1	3456524	2726743
RS_GCF_002849715.1_rep2	3456524	37928
RS_GCF_002849715.1_rep0	3456524	37928
RS_GCF_012952295.1_rep2	3456524	2726743
RS_GCF_002849715.1_rep3	3456524	37928
RS_GCF_012952295.1_rep5	3456524	2726743
RS_GCF_025960875.1_rep3	3456524	1938888
RS_GCF_025960875.1_rep6	3456524	1938888
RS_GCF_000328305.2_rep0	3456524	1246476
RS_GCF_025960875.1_rep8	3456524	1938888
RS_GCF_025960875.1_rep0	3456524	1938888
RS_GCF_025960875.1_rep4	3456524	1938888
RS_GCF_000184345.1_rep7	3457169	869211
RS_GCF_000184345.1_rep3	3457169	869211
RS_GCF_000147075.1_rep6	3457169	665571
RS_GCF_000147075.1_rep7	3457169	665571
RS_GCF_000147075.1_rep3	3457169	665571
RS_GCF_000147075.1_rep4	3457169	665571
RS_GCF_000184345.1_rep8	3457169	869211
RS_GCF_000184345.1_rep2	3457169	869211
RS_GCF_000147075.1_rep0	3457169	665571
RS_GCF_000147075.1_rep1	3457169	665571
RS_GCF_000147075.1_rep5	3457169	665571
RS_GCF_000147075.1_rep2	3457169	665571
RS_GCF_000184345.1_rep5	3457169	869211
RS_GCF_000184345.1_rep1	3457169	869211
RS_GCF_000184345.1_rep0	3457169	869211
RS_GCF_000147075.1_rep8	3457169	665571
GB_GCA_029814805.1_rep3	3457535	3035935
GB_GCA_029814805.1	3457535	3035935
GB_GCA_029814805.1_rep2	3457535	3035935
GB_GCA_029814805.1_rep6	3457535	3035935
GB_GCA_029814805.1_rep5	3457535	3035935
GB_GCA_029814805.1_rep8	3457535	3035935
GB_GCA_029814805.1_rep7	3457535	3035935
GB_GCA_029814805.1_rep4	3457535	3035935
GB_GCA_001896555.1_rep4	3458986	1918507
GB_GCA_001896555.1	3458986	1918507
GB_GCA_001896555.1_rep7	3458986	1918507
GB_GCA_001896555.1_rep5	3458986	1918507
GB_GCA_001896555.1_rep6	3458986	1918507
GB_GCA_001896555.1_rep0	3458986	1918507
GB_GCA_001896555.1_rep3	3458986	1918507
GB_GCA_001896555.1_rep2	3458986	1918507
GB_GCA_004376055.2_rep5	3459270	2552947
GB_GCA_004376055.2	3459270	2552947
GB_GCA_004376055.2_rep2	3459270	2552947
GB_GCA_004376055.2_rep7	3459270	2552947
GB_GCA_004376055.2_rep8	3459270	2552947
GB_GCA_004376055.2_rep1	3459270	2552947
GB_GCA_004376055.2_rep3	3459270	2552947
GB_GCA_004376055.2_rep6	3459270	2552947
GB_GCA_027364655.1	346096	1898105
GB_GCA_013426815.1	346096	1898105
GB_GCA_009781075.1	346096	1898105
GB_GCA_028691965.1	346096	1898105
GB_GCA_020721325.1	346096	185300
GB_GCA_028710415.1	346096	1898105
RS_GCF_010501035.1	346096	2302939
GB_GCA_937927845.1	346096	497635
GB_GCA_900498215.1	346096	497635
GB_GCA_024710005.1	346096	1898105
GB_GCA_028710895.1	346096	1898105
GB_GCA_031292575.1	346096	1898105
GB_GCA_030653695.1	346096	1898105
GB_GCA_937870645.1	346096	497635
GB_GCA_020721655.1	346096	185300
GB_GCA_028692715.1	346096	1898105
RS_GCF_009712605.1	346096	1898105
GB_GCA_009787075.1	346096	1898105
GB_GCA_001898935.1	346096	1895899
GB_GCA_002427615.1	346096	1947025
RS_GCF_001618385.1	346096	681398
RS_GCF_000183135.1	346096	694427
GB_GCA_023666945.1	346096	1898105
GB_GCA_027450045.1	346096	1898105
GB_GCA_028703105.1	346096	1898105
GB_GCA_024709185.1	346096	1898105
GB_GCA_028690665.1	346096	1898105
GB_GCA_002427885.1	346096	1947026
GB_GCA_020049335.1	346096	1898105
GB_GCA_028748945.1	346096	1898105
GB_GCA_020049515.1	346096	1898105
GB_GCA_017989795.1	346096	1898105
RS_GCF_003012795.1_rep1	347533	347535
RS_GCF_003012775.1	347533	2116700
RS_GCF_003075035.1_rep1	347533	2059725
RS_GCF_002237365.1_rep0	347533	347534
RS_GCF_003075035.1	347533	2059725
RS_GCF_003012795.1_rep6	347533	347535
RS_GCF_016746085.1_rep0	347533	2803811
RS_GCF_002237365.1_rep2	347533	347534
RS_GCF_003075035.1_rep7	347533	2059725
RS_GCF_003075035.1_rep0	347533	2059725
RS_GCF_003012795.1_rep5	347533	347535
RS_GCF_016746085.1_rep2	347533	2803811
RS_GCF_003012795.1_rep4	347533	347535
RS_GCF_003012775.1_rep2	347533	2116700
RS_GCF_003075035.1_rep6	347533	2059725
RS_GCF_002237365.1	347533	347534
RS_GCF_002237365.1_rep6	347533	347534
RS_GCF_016746085.1_rep7	347533	2803811
RS_GCF_003012775.1_rep5	347533	2116700
RS_GCF_003012795.1_rep3	347533	347535
RS_GCF_003012775.1_rep6	347533	2116700
RS_GCF_003012775.1_rep0	347533	2116700
RS_GCF_003012775.1_rep8	347533	2116700
RS_GCF_016746085.1	347533	2803811
RS_GCF_016746085.1_rep5	347533	2803811
RS_GCF_003012795.1	347533	347535
RS_GCF_003075035.1_rep3	347533	2059725
RS_GCF_003012775.1_rep7	347533	2116700
RS_GCF_003012795.1_rep8	347533	347535
RS_GCF_002237365.1_rep7	347533	347534
RS_GCF_003012795.1_rep2	347533	347535
RS_GCF_016746085.1_rep6	347533	2803811
RS_GCF_003012795.1_rep0	347533	347535
RS_GCF_016746085.1_rep3	347533	2803811
RS_GCF_003075035.1_rep5	347533	2059725
RS_GCF_003075035.1_rep2	347533	2059725
RS_GCF_016746085.1_rep8	347533	2803811
RS_GCF_003075035.1_rep8	347533	2059725
RS_GCF_003012775.1_rep3	347533	2116700
RS_GCF_002237365.1_rep8	347533	347534
RS_GCF_000423465.1_rep7	348581	1122999
RS_GCF_000423465.1	348581	1122999
RS_GCF_000423465.1_rep0	348581	1122999
RS_GCF_000423465.1_rep1	348581	1122999
